,stem,image_path,mask_coral_path,coral_coverage,source,split
3473,C5_BC_PP_T3_29nov24_HBenavides_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_BC_PP_T3_29nov24_HBenavides_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_BC_PP_T3_29nov24_HBenavides_corr_binary.png,0.317,UNAL_BLEACHING_TAYRONA,train
3474,C5_BC_PSa_T1_29nov24_CDaza_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_BC_PSa_T1_29nov24_CDaza_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_BC_PSa_T1_29nov24_CDaza_corr_binary.png,0.202,UNAL_BLEACHING_TAYRONA,train
3475,C5_BC_PSa_T2_29nov24_CDaza_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_BC_PSa_T2_29nov24_CDaza_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_BC_PSa_T2_29nov24_CDaza_corr_binary.png,0.594,UNAL_BLEACHING_TAYRONA,train
3476,C5_BC_PSa_T3_29nov24_CDaza_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_BC_PSa_T3_29nov24_CDaza_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_BC_PSa_T3_29nov24_CDaza_corr_binary.png,0.261,UNAL_BLEACHING_TAYRONA,train
3477,C5_BC_PSb_T1_29nov24_HBenavides_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_BC_PSb_T1_29nov24_HBenavides_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_BC_PSb_T1_29nov24_HBenavides_corr_binary.png,0.476,UNAL_BLEACHING_TAYRONA,train
3478,C5_BC_PSb_T2_29nov24_HBenavides_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_BC_PSb_T2_29nov24_HBenavides_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_BC_PSb_T2_29nov24_HBenavides_corr_binary.png,0.416,UNAL_BLEACHING_TAYRONA,train
3479,C5_BC_PSb_T3_29nov24_HBenavides_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_BC_PSb_T3_29nov24_HBenavides_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_BC_PSb_T3_29nov24_HBenavides_corr_binary.png,0.339,UNAL_BLEACHING_TAYRONA,train
3480,C5_Gr_PM_T1_30nov24_CGomez_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_Gr_PM_T1_30nov24_CGomez_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_Gr_PM_T1_30nov24_CGomez_corr_binary.png,0.586,UNAL_BLEACHING_TAYRONA,train
3481,C5_Gr_PM_T2_30nov24_CGomez_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_Gr_PM_T2_30nov24_CGomez_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_Gr_PM_T2_30nov24_CGomez_corr_binary.png,0.671,UNAL_BLEACHING_TAYRONA,train
3482,C5_Gr_PM_T3_30nov24_CGomez_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_Gr_PM_T3_30nov24_CGomez_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_Gr_PM_T3_30nov24_CGomez_corr_binary.png,0.513,UNAL_BLEACHING_TAYRONA,train
3483,C5_Gr_PP_T1_30nov24_HBenavides_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_Gr_PP_T1_30nov24_HBenavides_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_Gr_PP_T1_30nov24_HBenavides_corr_binary.png,0.578,UNAL_BLEACHING_TAYRONA,train
3484,C5_Gr_PP_T2_30nov24_HBenavides_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_Gr_PP_T2_30nov24_HBenavides_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_Gr_PP_T2_30nov24_HBenavides_corr_binary.png,0.7,UNAL_BLEACHING_TAYRONA,train
3485,C5_Gr_PP_T3_30nov24_HBenavides_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_Gr_PP_T3_30nov24_HBenavides_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_Gr_PP_T3_30nov24_HBenavides_corr_binary.png,0.619,UNAL_BLEACHING_TAYRONA,train
3486,C5_Gr_PSa_T1_30nov24_CDaza_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_Gr_PSa_T1_30nov24_CDaza_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_Gr_PSa_T1_30nov24_CDaza_corr_binary.png,0.016,UNAL_BLEACHING_TAYRONA,train
3487,C5_Gr_PSa_T2_30nov24_CDaza_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_Gr_PSa_T2_30nov24_CDaza_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_Gr_PSa_T2_30nov24_CDaza_corr_binary.png,0.14,UNAL_BLEACHING_TAYRONA,train
3488,C5_Gr_PSa_T3_30nov24_CDaza_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_Gr_PSa_T3_30nov24_CDaza_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_Gr_PSa_T3_30nov24_CDaza_corr_binary.png,0.045,UNAL_BLEACHING_TAYRONA,train
3489,C5_Gy_EM_T1_27nov24_CGomez_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_Gy_EM_T1_27nov24_CGomez_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_Gy_EM_T1_27nov24_CGomez_corr_binary.png,0.764,UNAL_BLEACHING_TAYRONA,train
3490,C5_Gy_EM_T2_27nov24_CGomez_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_Gy_EM_T2_27nov24_CGomez_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_Gy_EM_T2_27nov24_CGomez_corr_binary.png,0.695,UNAL_BLEACHING_TAYRONA,train
3491,C5_Gy_EP_T1_27nov24_HBenavides_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_Gy_EP_T1_27nov24_HBenavides_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_Gy_EP_T1_27nov24_HBenavides_corr_binary.png,0.738,UNAL_BLEACHING_TAYRONA,train
3492,C5_Gy_EP_T2_27nov24_HBenavides_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_Gy_EP_T2_27nov24_HBenavides_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_Gy_EP_T2_27nov24_HBenavides_corr_binary.png,0.881,UNAL_BLEACHING_TAYRONA,train
3493,C5_Gy_EP_T3_27nov24_HBenavides_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_Gy_EP_T3_27nov24_HBenavides_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_Gy_EP_T3_27nov24_HBenavides_corr_binary.png,0.271,UNAL_BLEACHING_TAYRONA,train
3494,C5_Gy_ESa_T1_27nov24_HBenavides_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_Gy_ESa_T1_27nov24_HBenavides_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_Gy_ESa_T1_27nov24_HBenavides_corr_binary.png,0.433,UNAL_BLEACHING_TAYRONA,train
3495,C5_Gy_ESa_T2_27nov24_HBenavides_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_Gy_ESa_T2_27nov24_HBenavides_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_Gy_ESa_T2_27nov24_HBenavides_corr_binary.png,0.336,UNAL_BLEACHING_TAYRONA,train
3496,C5_Gy_ESa_T3_27nov24_HBenavides_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_Gy_ESa_T3_27nov24_HBenavides_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_Gy_ESa_T3_27nov24_HBenavides_corr_binary.png,0.149,UNAL_BLEACHING_TAYRONA,train
3497,C5_Gy_ESb_T1_27nov24_CGomez_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_Gy_ESb_T1_27nov24_CGomez_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_Gy_ESb_T1_27nov24_CGomez_corr_binary.png,0.461,UNAL_BLEACHING_TAYRONA,train
3498,C5_Gy_ESb_T2_27nov24_CGomez_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_Gy_ESb_T2_27nov24_CGomez_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_Gy_ESb_T2_27nov24_CGomez_corr_binary.png,0.366,UNAL_BLEACHING_TAYRONA,train
3499,C5_Gy_ESb_T3_27nov24_CGomez_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_Gy_ESb_T3_27nov24_CGomez_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_Gy_ESb_T3_27nov24_CGomez_corr_binary.png,0.36,UNAL_BLEACHING_TAYRONA,train
3500,C5_Gy_PM_T1_27nov24_CGomez_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_Gy_PM_T1_27nov24_CGomez_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_Gy_PM_T1_27nov24_CGomez_corr_binary.png,0.53,UNAL_BLEACHING_TAYRONA,train
3501,C5_Gy_PM_T2_27nov24_CGomez_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_Gy_PM_T2_27nov24_CGomez_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_Gy_PM_T2_27nov24_CGomez_corr_binary.png,0.662,UNAL_BLEACHING_TAYRONA,train
3502,C5_Gy_PM_T3_27nov24_CGomez_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_Gy_PM_T3_27nov24_CGomez_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_Gy_PM_T3_27nov24_CGomez_corr_binary.png,0.621,UNAL_BLEACHING_TAYRONA,train
3503,C5_Gy_PP_T1_27nov24_CDaza_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_Gy_PP_T1_27nov24_CDaza_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_Gy_PP_T1_27nov24_CDaza_corr_binary.png,0.136,UNAL_BLEACHING_TAYRONA,train
3504,C5_Gy_PP_T2_27nov24_CDaza_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_Gy_PP_T2_27nov24_CDaza_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_Gy_PP_T2_27nov24_CDaza_corr_binary.png,0.363,UNAL_BLEACHING_TAYRONA,train
3505,C5_Gy_PP_T3_27nov24_CDaza_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_Gy_PP_T3_27nov24_CDaza_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_Gy_PP_T3_27nov24_CDaza_corr_binary.png,0.656,UNAL_BLEACHING_TAYRONA,train
3506,C5_Gy_PSa_T1_27nov24_CDaza_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_Gy_PSa_T1_27nov24_CDaza_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_Gy_PSa_T1_27nov24_CDaza_corr_binary.png,0.04,UNAL_BLEACHING_TAYRONA,train
3507,C5_Gy_PSb_T1_27nov24_CGomez_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_Gy_PSb_T1_27nov24_CGomez_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_Gy_PSb_T1_27nov24_CGomez_corr_binary.png,0.49,UNAL_BLEACHING_TAYRONA,train
3508,C5_Gy_PSb_T2_27nov24_CGomez_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_Gy_PSb_T2_27nov24_CGomez_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_Gy_PSb_T2_27nov24_CGomez_corr_binary.png,0.241,UNAL_BLEACHING_TAYRONA,train
3509,C5_Gy_PSb_T3_27nov24_CGomez_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_Gy_PSb_T3_27nov24_CGomez_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_Gy_PSb_T3_27nov24_CGomez_corr_binary.png,0.354,UNAL_BLEACHING_TAYRONA,train
3510,C5_PB_PM_T1_19nov24_CGomez_Corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_PB_PM_T1_19nov24_CGomez_Corr.JPG,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_PB_PM_T1_19nov24_CGomez_Corr_binary.png,0.144,UNAL_BLEACHING_TAYRONA,train
3511,C5_PB_PM_T2_19nov24_CGomez_Corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_PB_PM_T2_19nov24_CGomez_Corr.JPG,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_PB_PM_T2_19nov24_CGomez_Corr_binary.png,0.374,UNAL_BLEACHING_TAYRONA,train
3512,C5_PB_PM_T3_19nov24_CGomez_Corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_PB_PM_T3_19nov24_CGomez_Corr.JPG,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_PB_PM_T3_19nov24_CGomez_Corr_binary.png,0.02,UNAL_BLEACHING_TAYRONA,train
3513,C5_PB_PP_T2_19nov24_CGomez_Corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_PB_PP_T2_19nov24_CGomez_Corr.JPG,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_PB_PP_T2_19nov24_CGomez_Corr_binary.png,0.25,UNAL_BLEACHING_TAYRONA,train
3514,C5_PB_PP_T3_19nov24_CGomez_Corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_PB_PP_T3_19nov24_CGomez_Corr.JPG,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_PB_PP_T3_19nov24_CGomez_Corr_binary.png,0.047,UNAL_BLEACHING_TAYRONA,train
3515,C5_PB_PSA_T1_19nov24_HBenavides_Corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_PB_PSA_T1_19nov24_HBenavides_Corr.JPG,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_PB_PSA_T1_19nov24_HBenavides_Corr_binary.png,0.012,UNAL_BLEACHING_TAYRONA,train
3516,C5_PB_PSA_T3_19nov24_HBenavides_Corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_PB_PSA_T3_19nov24_HBenavides_Corr.JPG,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_PB_PSA_T3_19nov24_HBenavides_Corr_binary.png,0.018,UNAL_BLEACHING_TAYRONA,train
3517,C5_PB_PSb_T2_19nov24_HBenavides_Corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_PB_PSb_T2_19nov24_HBenavides_Corr.JPG,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_PB_PSb_T2_19nov24_HBenavides_Corr_binary.png,0.084,UNAL_BLEACHING_TAYRONA,train
3518,C5_PB_PSb_T3_19nov24_HBenavides_Corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C5_PB_PSb_T3_19nov24_HBenavides_Corr.JPG,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C5_PB_PSb_T3_19nov24_HBenavides_Corr_binary.png,0.107,UNAL_BLEACHING_TAYRONA,train
3519,C6_BC_EM_T1_29nov24_CGomez_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C6_BC_EM_T1_29nov24_CGomez_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C6_BC_EM_T1_29nov24_CGomez_corr_binary.png,0.57,UNAL_BLEACHING_TAYRONA,train
3520,C6_BC_EM_T2_29nov24_CGomez_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C6_BC_EM_T2_29nov24_CGomez_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C6_BC_EM_T2_29nov24_CGomez_corr_binary.png,0.302,UNAL_BLEACHING_TAYRONA,train
3521,C6_BC_EM_T3_29nov24_CGomez_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C6_BC_EM_T3_29nov24_CGomez_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C6_BC_EM_T3_29nov24_CGomez_corr_binary.png,0.076,UNAL_BLEACHING_TAYRONA,train
3522,C6_BC_EP_T1_29nov24_CDaza_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C6_BC_EP_T1_29nov24_CDaza_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C6_BC_EP_T1_29nov24_CDaza_corr_binary.png,0.787,UNAL_BLEACHING_TAYRONA,train
3523,C6_BC_EP_T2_29nov24_CDaza_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C6_BC_EP_T2_29nov24_CDaza_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C6_BC_EP_T2_29nov24_CDaza_corr_binary.png,0.159,UNAL_BLEACHING_TAYRONA,train
3524,C6_BC_EP_T3_29nov24_CDaza_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C6_BC_EP_T3_29nov24_CDaza_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C6_BC_EP_T3_29nov24_CDaza_corr_binary.png,0.663,UNAL_BLEACHING_TAYRONA,train
3525,C6_BC_ESa_T1_29nov24_CDaza_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C6_BC_ESa_T1_29nov24_CDaza_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C6_BC_ESa_T1_29nov24_CDaza_corr_binary.png,0.201,UNAL_BLEACHING_TAYRONA,train
3526,C6_BC_ESa_T2_29nov24_CDaza_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C6_BC_ESa_T2_29nov24_CDaza_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C6_BC_ESa_T2_29nov24_CDaza_corr_binary.png,0.221,UNAL_BLEACHING_TAYRONA,train
3527,C6_BC_ESa_T3_29nov24_CDaza_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C6_BC_ESa_T3_29nov24_CDaza_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C6_BC_ESa_T3_29nov24_CDaza_corr_binary.png,0.023,UNAL_BLEACHING_TAYRONA,train
3528,C6_BC_ESb_T1_29nov24_CGomez_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C6_BC_ESb_T1_29nov24_CGomez_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C6_BC_ESb_T1_29nov24_CGomez_corr_binary.png,0.175,UNAL_BLEACHING_TAYRONA,train
3529,C6_BC_ESb_T2_29nov24_CGomez_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C6_BC_ESb_T2_29nov24_CGomez_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C6_BC_ESb_T2_29nov24_CGomez_corr_binary.png,0.348,UNAL_BLEACHING_TAYRONA,train
3530,C6_BC_ESb_T3_29nov24_CGomez_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C6_BC_ESb_T3_29nov24_CGomez_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C6_BC_ESb_T3_29nov24_CGomez_corr_binary.png,0.137,UNAL_BLEACHING_TAYRONA,train
3531,C6_BC_PM_T1_29nov24_CDaza_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C6_BC_PM_T1_29nov24_CDaza_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C6_BC_PM_T1_29nov24_CDaza_corr_binary.png,0.839,UNAL_BLEACHING_TAYRONA,train
3532,C6_BC_PM_T2_29nov24_CDaza_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C6_BC_PM_T2_29nov24_CDaza_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C6_BC_PM_T2_29nov24_CDaza_corr_binary.png,0.445,UNAL_BLEACHING_TAYRONA,train
3533,C6_BC_PM_T3_29nov24_CDaza_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C6_BC_PM_T3_29nov24_CDaza_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C6_BC_PM_T3_29nov24_CDaza_corr_binary.png,0.65,UNAL_BLEACHING_TAYRONA,train
3534,C6_BC_PP_T1_29nov24_HBenavides_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C6_BC_PP_T1_29nov24_HBenavides_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C6_BC_PP_T1_29nov24_HBenavides_corr_binary.png,0.185,UNAL_BLEACHING_TAYRONA,train
3535,C6_BC_PP_T2_29nov24_HBenavides_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C6_BC_PP_T2_29nov24_HBenavides_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C6_BC_PP_T2_29nov24_HBenavides_corr_binary.png,0.543,UNAL_BLEACHING_TAYRONA,train
3536,C6_BC_PP_T3_29nov24_HBenavides_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C6_BC_PP_T3_29nov24_HBenavides_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C6_BC_PP_T3_29nov24_HBenavides_corr_binary.png,0.701,UNAL_BLEACHING_TAYRONA,train
3537,C6_BC_PSa_T1_29nov24_CDaza_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C6_BC_PSa_T1_29nov24_CDaza_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C6_BC_PSa_T1_29nov24_CDaza_corr_binary.png,0.293,UNAL_BLEACHING_TAYRONA,train
3538,C6_BC_PSa_T2_29nov24_CDaza_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C6_BC_PSa_T2_29nov24_CDaza_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C6_BC_PSa_T2_29nov24_CDaza_corr_binary.png,0.604,UNAL_BLEACHING_TAYRONA,train
3539,C6_BC_PSa_T3_29nov24_CDaza_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C6_BC_PSa_T3_29nov24_CDaza_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C6_BC_PSa_T3_29nov24_CDaza_corr_binary.png,0.105,UNAL_BLEACHING_TAYRONA,train
3540,C6_BC_PSb_T1_29nov24_HBenavides_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C6_BC_PSb_T1_29nov24_HBenavides_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C6_BC_PSb_T1_29nov24_HBenavides_corr_binary.png,0.569,UNAL_BLEACHING_TAYRONA,train
3541,C6_BC_PSb_T2_29nov24_HBenavides_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C6_BC_PSb_T2_29nov24_HBenavides_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C6_BC_PSb_T2_29nov24_HBenavides_corr_binary.png,0.565,UNAL_BLEACHING_TAYRONA,train
3542,C6_BC_PSb_T3_29nov24_HBenavides_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C6_BC_PSb_T3_29nov24_HBenavides_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C6_BC_PSb_T3_29nov24_HBenavides_corr_binary.png,0.686,UNAL_BLEACHING_TAYRONA,train
3543,C6_Gr_PM_T1_30nov24_CGomez_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C6_Gr_PM_T1_30nov24_CGomez_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C6_Gr_PM_T1_30nov24_CGomez_corr_binary.png,0.533,UNAL_BLEACHING_TAYRONA,train
3544,C6_Gr_PM_T2_30nov24_CGomez_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C6_Gr_PM_T2_30nov24_CGomez_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C6_Gr_PM_T2_30nov24_CGomez_corr_binary.png,0.856,UNAL_BLEACHING_TAYRONA,train
3545,C6_Gr_PM_T3_30nov24_CGomez_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C6_Gr_PM_T3_30nov24_CGomez_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C6_Gr_PM_T3_30nov24_CGomez_corr_binary.png,0.516,UNAL_BLEACHING_TAYRONA,train
3546,C6_Gr_PP_T1_30nov24_HBenavides_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C6_Gr_PP_T1_30nov24_HBenavides_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C6_Gr_PP_T1_30nov24_HBenavides_corr_binary.png,0.474,UNAL_BLEACHING_TAYRONA,train
3547,C6_Gr_PP_T2_30nov24_HBenavides_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C6_Gr_PP_T2_30nov24_HBenavides_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C6_Gr_PP_T2_30nov24_HBenavides_corr_binary.png,0.329,UNAL_BLEACHING_TAYRONA,train
3548,C6_Gr_PP_T3_30nov24_HBenavides_corr,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\images\C6_Gr_PP_T3_30nov24_HBenavides_corr.jpg,data\benthic_datasets\UNAL_BLEACHING_TAYRONA\masks_coral\C6_Gr_PP_T3_30nov24_HBenavides_corr_binary.png,0.833,UNAL_BLEACHING_TAYRONA,train
